gene,raw_spearman_rho,qc_adjusted_rank_correlation,qc_adjusted_p,FDR_BH
ACP4,0.16222395935118236,0.14895531013117685,0.17364952742818685,0.8545196146909353
HEATR3,0.10666406097322649,0.14893649283765978,0.17370449752082492,0.8545196146909353
OGFR,0.12790697674418605,0.14893566121743412,0.173706927189166,0.8545196146909353
MMP16,0.14719562243502052,0.14892798529481932,0.17372935440337361,0.8545196146909353
LUZP1,0.13980848153214775,0.14889230247560192,0.17383363897284618,0.8545196146909353
F11R,0.11016220441665038,0.14888514833813118,0.17385455277067674,0.8545196146909353
RAB10,0.13113152237639242,0.14883900046630943,0.17398950188622872,0.8545196146909353
MLEC,0.1542309947234708,0.14876175664584892,0.1742155560155501,0.8551796746669633
KCNJ6,0.1546218487394958,0.1486935720918627,0.17441527706578633,0.8557368101860732
GPX1,0.14444010162204415,0.14868376284387555,0.17444402337951712,0.8557368101860732
ACOT4,0.1348641782294313,0.14865042576678797,0.17454174470505396,0.8558763304436021
DENND5A,0.13361344537815126,0.1485717504698526,0.17477252551235462,0.8565870952974562
SRM,0.15419190932186827,0.14853604880191895,0.17487732410718035,0.8565937191774664
SNAI2,0.10572601133476646,0.14850008496278774,0.1749829388282141,0.8568564799980104
CHPF,0.14444010162204415,0.14847336225723673,0.175061445445538,0.8568564799980104
IL6ST,0.13701387531756887,0.1484248112260579,0.17520414588107946,0.8571804608379785
RESP18,0.11680672268907562,0.14829019414123806,0.17560025598688342,0.857797825621144
FAM180A,0.1174907172171194,0.14821666505782818,0.1758168916961525,0.857797825621144
ADAMTS6,0.1319718585108462,0.14818104535852136,0.17592190687973622,0.857797825621144
CDK16,0.10359585694743013,0.14813528383547905,0.17605688991322985,0.857797825621144
MYO18A,0.1275747508305648,0.14810302472253503,0.17615209035973994,0.857797825621144
DEFB125,0.15960523744381475,0.1480510077499464,0.1763056779375127,0.857797825621144
ATP13A1,0.14606214578854798,0.14797819931879555,0.17652081984747203,0.857797825621144
TMC8,0.11399257377369554,0.14797703871903917,0.17652425086293808,0.857797825621144
PRSS48,0.15944889583740474,0.14792408109115412,0.17668085842337072,0.857797825621144
SLF2,0.0840140707445769,0.14787439086190543,0.17682789597035745,0.857797825621144
DEF8,0.1525894078561657,0.147871637885679,0.1768360448737608,0.857797825621144
FAM83H,0.1350986906390463,0.1478650370903272,0.17685558457184863,0.857797825621144
GTF2B,0.07156537033418019,0.14780289703912178,0.17703960920071676,0.857797825621144
HMOX2,0.11076802814148914,0.14773019512159505,0.17725509000167422,0.8581726863316159
DMRT1,0.13068204025796365,0.14772310001122835,0.17727612942643373,0.8581726863316159
MBD2,0.15915575532538598,0.14768124092151808,0.17740029308894067,0.8581726863316159
ZNF606,0.14285714285714285,0.1475422597794568,0.17781299907141274,0.8587812999771555
PLPP6,0.13834277897205394,0.14747562327501848,0.17801112559666676,0.8587820648440065
KLHL33,0.11614227086183312,0.14747244473612722,0.17802058019500477,0.8587820648440065
PLPBP,0.10080125073285127,0.14741201984334282,0.17820038449630496,0.8589598579964665
GART,0.16101231190150478,0.14737300766844075,0.17831654217054715,0.8589598579964665
NAPB,0.1264608168848935,0.14734866225764454,0.17838905798565527,0.8589598579964665
RNF212,0.16376783271448114,0.14731356605728121,0.17849363426795273,0.8589598579964665
NEURL1,0.13464920852061754,0.14728945863342813,0.17856549319169981,0.8589598579964665
FAM53A,0.11913230408442448,0.14728590085387205,0.17857609993852028,0.8589598579964665
MRPS15,0.16251709986320112,0.1471374702325086,0.17901902378862464,0.8603407002215359
CST3,0.16875122141880006,0.14707374453859384,0.17920943012925525,0.8607043137864818
MYL12B,0.13885088919288646,0.14703837853054755,0.17931516418455162,0.8607043137864818
ITCH,0.15645886261481337,0.1470252109594529,0.1793545430153462,0.8607043137864818
PITRM1,0.1448309556380692,0.14688961733794265,0.17976041543329083,0.8614003554216754
ACOX2,0.15901895641977723,0.1468705667350457,0.17981749325911245,0.8614003554216754
ITGA8,0.08530388899745946,0.1468569671476938,0.17985824729594188,0.8614003554216754
PPM1D,0.1589798710181747,0.14685388928237425,0.17986747170479353,0.8614003554216754
ITPRID1,0.1345514950166113,0.1468374147545203,0.1799168519821267,0.8614003554216754
KCNMB3,0.11954270080125073,0.14682733473785878,0.17994707041182306,0.8614003554216754
H2AC8,0.15511041625952707,0.14669791934112955,0.18033536802424682,0.8619145829291636
NTAN1,0.12321672855188587,0.14667289110336526,0.1804105331470055,0.8620181669156469
PHC2,0.16554621848739495,0.14664833888989165,0.18048429086497225,0.8620181669156469
DCBLD2,0.13625170998632014,0.14661614744517945,0.1805810310395374,0.8620181669156469
INO80E,0.12284541723666212,0.1465908598194456,0.18065705070256344,0.8620181669156469
PLS3,0.1694156732460426,0.1465867702020152,0.18066934710248236,0.8620181669156469
NEK2,0.1329294508501075,0.14647915222192873,0.18099314530378904,0.8626253242430573
VASP,0.1643345710377174,0.14647382735057413,0.18100917761463078,0.8626253242430573
MAOB,0.09380496384600352,0.1463978095282843,0.18123816764108944,0.8626253242430573
CSF2,0.12724252491694352,0.14634801130863792,0.18138829022846964,0.8626253242430573
TRIM68,0.1501465702560094,0.14617210655523064,0.1819193010798017,0.863808246230572
ARL8B,0.18467852257181944,0.14616254547836205,0.18194819589936495,0.863808246230572
SNHG32,0.1314246628884112,0.14614004382803686,0.18201621200695156,0.863808246230572
KIF11,0.15438733632988078,0.14603429331968748,0.18233611381002182,0.8644897865257658
HBEGF,0.15382059800664452,0.1459957029225533,0.18245295402250858,0.8644897865257658
PTPN11,0.1704905217901114,0.14596688791867257,0.1825402327961963,0.8644897865257658
RNF7,0.17166308383818646,0.1459548605401782,0.18257667193256558,0.8644897865257658
TAFA1,0.08841117842485832,0.14589546339262924,0.18275670406497463,0.8645039738836194
CPS1,0.13500097713504006,0.1458918180452073,0.1827677572812772,0.8645039738836194
MPHOSPH8,0.12198553840140708,0.1458613665459372,0.18286010960303561,0.8645039738836194
DLL3,0.1414891538010553,0.14585638716886243,0.1828752141266501,0.8645039738836194
LHX5,0.15495407465311706,0.14577278055923582,0.18312896340035448,0.8648097668126123
BAHD1,0.139984365839359,0.14573711960486957,0.18323727366510567,0.8648097668126123
WFIKKN1,0.13973031072894274,0.1456177423936577,0.1836001879644984,0.8650432340657976
PIPOX,0.14500683994528044,0.14554302243145406,0.18382760721786798,0.8650432340657976
RBSN,0.09466484268125855,0.14552029495778934,0.18389682164458984,0.8650432340657976
CAMKK2,0.1055110416259527,0.14551237561122932,0.18392094373562856,0.8650432340657976
PSMD14,0.14213406292749658,0.14548435037736904,0.18400632622900442,0.8650432340657976
SESN3,0.1042798514754739,0.14546977780879874,0.184050734826599,0.8650432340657976
RUVBL2,0.12798514754739104,0.14544853081777442,0.18411549708959027,0.8650432340657976
TRIM36,0.13916357240570645,0.14542379741603098,0.18419090703143384,0.8650432340657976
PITX2,0.14465507133085792,0.14539042415054193,0.1842926947299408,0.8650995797682964
DENND4C,0.10568692593316398,0.14534006776896746,0.18444635791983385,0.8653045276443496
SSX2IP,0.1288059409810436,0.14533251716338402,0.18446940672140646,0.8653045276443496
NRIP2,0.15512995896032833,0.14523712944385547,0.18476076530054172,0.8653045276443496
MST1,0.11680672268907562,0.1452175976837189,0.18482046561979845,0.8653045276443496
NDUFA3,0.06388508891928865,0.14513726069246657,0.18506616914872878,0.8653045276443496
BCL2L2,0.1575141684580809,0.14513227194839665,0.18508143459787046,0.8653045276443496
UBE2Z,0.1598983779558335,0.1451263429983459,0.18509957824635223,0.8653045276443496
RGL2,0.1622825874535861,0.14512288568238835,0.18511015884833157,0.8653045276443496
TDP1,0.14940394762556186,0.14511963812764328,0.18512009790736855,0.8653045276443496
GSPT1,0.1816689466484268,0.14509261212497565,0.1852028253383061,0.8653866798433603
DHDH,0.1362126245847176,0.14503195422575157,0.18538859879426545,0.8654340473924385
SSNA1,0.14246628884111784,0.14502582629596344,0.18540737397461235,0.8654340473924385
TMEM263,0.16411960132890363,0.14502526503876736,0.18540909366272398,0.8654340473924385
PDE8A,0.15026382646081687,0.14500303020657385,0.18547723035070146,0.8655081464744905
INPP4B,0.1615204221223373,0.14495079820877826,0.18563736222800678,0.8660113678473297
DYNLL1,0.1345124096150088,0.14490112854749507,0.18578973161986667,0.8660825437375423
TMBIM6,0.16261481336720737,0.14479841714825023,0.18610510268723426,0.8660825437375423
ETNK1,0.12544459644322845,0.14479688105974586,0.1861098221293976,0.8660825437375423
PGLYRP4,0.14373656439319915,0.144765648630745,0.18620579874464263,0.8660825437375423
PRKAR2A,0.12323627125268713,0.14475914755896077,0.1862257809201797,0.8660825437375423
ASIC3,0.14528043775649796,0.1446970934473732,0.18641659334261002,0.8660825437375423
JMJD4,0.14582763337893298,0.14463756793293556,0.18659976373958923,0.8660825437375423
MYH2,0.1655266757865937,0.1445625503587614,0.18683079179985418,0.8660825437375423
LTBP2,0.14873949579831933,0.14451494196553524,0.18697751666137324,0.8660825437375423
WDR59,0.07484854406879031,0.14450322154738238,0.18701365076789425,0.8660825437375423
RPGRIP1,0.13679890560875513,0.1444768890275831,0.18709485252213268,0.8660825437375423
PPP1R8,0.13490326363103383,0.1444731043466433,0.18710652546696221,0.8660825437375423
ZNF808,0.17559116669923783,0.144469733730075,0.18711692177362033,0.8660825437375423
NOC4L,0.0880203244088333,0.14444165645226173,0.18720353941249013,0.8662413568623216
C1orf159,0.12110611686535079,0.14430445369271777,0.18762722430221046,0.8666711023187329
TECPR2,0.15628297830760213,0.14423639273751107,0.1878376555803795,0.8666711023187329
GRIN2D,0.1647254250537424,0.14423334994481832,0.1878470672972699,0.8666711023187329
COX7A2L,0.15245260895055698,0.14422526898211696,0.1878720643272901,0.8666711023187329
HSD17B11,0.17426226304475279,0.14411124991778754,0.1882250190960318,0.8669736791200374
NCL,0.18245065468047686,0.14410600078365904,0.18824127975072158,0.8669736791200374
GOT1L1,0.14975571623998438,0.14410261872853028,0.18825175714725284,0.8669736791200374
DEFB116,0.11821379714676569,0.1440107828750804,0.18853642038965976,0.8678020172521277
BRD1,0.16634746922024626,0.14395808625969037,0.1886999045653205,0.8681712808669623
PPP2R1A,0.14617940199335547,0.1439511307004647,0.18872149091969473,0.8681712808669623
UST,0.1374829001367989,0.143919260272191,0.1888204226331563,0.8683851761254378
ZNF280C,0.14547586476451047,0.1438480127640486,0.18904172387366994,0.8688441016301579
MPDU1,0.12630447527848349,0.14377523643054954,0.1892679675445294,0.8690486466695163
NOL10,0.1404143052569865,0.1437162575588066,0.18945146200426283,0.8690486466695163
BPIFC,0.17502442837600155,0.14371102215283912,0.1894677565634974,0.8690486466695163
ZNF619,0.09450850107484854,0.1436999197886402,0.18950231466622192,0.8690486466695163
GH1,0.15737736955247217,0.14367010802192992,0.18959513170844988,0.8690486466695163
POLN,0.08848934922806333,0.14357818310123707,0.18988154116902373,0.8690486466695163
MAT2A,0.17576705100644907,0.14357469297363512,0.18989242148389204,0.8690486466695163
ADAMTS4,0.1427985147547391,0.14354259331866134,0.18999251185196148,0.8690486466695163
IL20RB,0.173031072894274,0.14350600560427393,0.19010664302173524,0.8690486466695163
SIRT2,0.15870627320695718,0.14350217639625587,0.19011859066137157,0.8690486466695163
OBSL1,0.15049833887043187,0.1434517071629939,0.19027611214241918,0.8690486466695163
TMED8,0.12358803986710963,0.14338312876476872,0.19049030604135367,0.8690486466695163
ENPP7,0.13914402970490522,0.14337725942973206,0.19050864608530452,0.8690486466695163
GCH1,0.1490717217119406,0.14336215253252702,0.19055585681943704,0.8690486466695163
FAM216A,0.19620871604455736,0.14336147442218558,0.19055797618799247,0.8690486466695163
LYRM9,0.14524135235489544,0.1433051651453146,0.1907340248670399,0.8690486466695163
TEX14,0.12821965995700604,0.14326380015567058,0.1908634257095997,0.8690486466695163
RNASE7,0.13398475669337503,0.14322862927268953,0.19097349961064972,0.8690486466695163
RBL2,0.1517686144225132,0.1431800366855774,0.19112565472127244,0.8690486466695163
KIAA1191,0.17971467656830173,0.14313619026449498,0.19126302359684164,0.8690486466695163
CD180,0.13242134062927496,0.14312802366786742,0.19128861705625402,0.8690486466695163
BPIFA2,0.19536837991010358,0.1431272700873446,0.19129097884189875,0.8690486466695163
SELPLG,0.13881180379128397,0.14311105799197701,0.19134179403333576,0.8690486466695163
MEF2D,0.09390267735000978,0.14310028335569724,0.19137557144647885,0.8690486466695163
DNAJB11,0.13591948407269883,0.14307032797039534,0.1914695012327977,0.8690486466695163
CCT4,0.16099276920070354,0.14306549152652412,0.191484669779082,0.8690486466695163
TMEM87B,0.14543677936290794,0.14305632270081742,0.19151342836349047,0.8690486466695163
HMOX1,0.14305256986515538,0.1430493797172573,0.1915352075328653,0.8690486466695163
TPRG1L,0.20386945475864765,0.14304912970852587,0.19153599180869116,0.8690486466695163
CCNA2,0.19587649013093608,0.14287395960018706,0.1920860696217623,0.8700263105329666
GPR119,0.14643345710377173,0.1428662721078171,0.192110236359986,0.8700263105329666
GPATCH2L,0.1512018760992769,0.14279632322127128,0.1923302315991136,0.8700263105329666
RAI14,0.15384014070744575,0.14277039870357303,0.19241181259245363,0.8700263105329666
CD2AP,0.10490521790111391,0.14275101921130537,0.19247281357536505,0.8700263105329666
ABHD3,0.13447332421340627,0.1426989550465908,0.1926367654737614,0.8700263105329666
SLC25A2,0.1389876880984952,0.142620690188999,0.1928834138417964,0.8700263105329666
ZP4,0.17340238420949777,0.14253215994622528,0.19316268764296307,0.8700263105329666
B3GALT6,0.18803986710963455,0.14249118512687925,0.1932920437721912,0.8700263105329666
KRTAP5-3,0.08899745944889584,0.14248648316769957,0.1933068916941212,0.8700263105329666
ARMCX5,0.16189173343756108,0.14244102349772508,0.19345048738627027,0.8700263105329666
ZACN,0.15593120969317958,0.14243204100010062,0.19347886994038493,0.8700263105329666
ZBTB33,0.056126636701192105,0.1424051395269897,0.19356389015218087,0.8700263105329666
TEX264,0.11348446355286301,0.14236719138507686,0.19368386837591184,0.8700263105329666
KBTBD11,0.16042603087746726,0.14236615325109167,0.19368715133121994,0.8700263105329666
TMTC1,0.09691225327340239,0.142281529859566,0.19395489604306201,0.8700263105329666
C4orf19,0.1440687903068204,0.14220472247647006,0.19419814208878122,0.8700263105329666
FAM169A,0.11436388508891927,0.14215881291587878,0.19434364083432124,0.8700263105329666
C6,0.13572405706468635,0.142145741704615,0.19438508109443195,0.8700263105329666
RPA4,0.127047097908931,0.14213180803668357,0.19442926265018448,0.8700263105329666
TMUB1,0.1582958764901309,0.14202497163037278,0.19476826516592732,0.8700263105329666
TMEM155,0.10805159273011532,0.14201140811907484,0.1948113339671882,0.8700263105329666
TMEM139,0.10304866132499511,0.14187247119598345,0.19525290138059717,0.8700263105329666
DBNL,0.10312683212820013,0.14187130867481434,0.1952565991265009,0.8700263105329666
RTN4RL2,0.11620089896423685,0.14182882268748057,0.19539177309352596,0.8700263105329666
SYCP1,0.12478014461598592,0.14177183014616096,0.195573207068994,0.8700263105329666
RTP4,0.16581981629861245,0.14168987718326317,0.19583431425460515,0.8700263105329666
SLC25A19,0.15546218487394958,0.14163125527305762,0.19602124109133004,0.8700263105329666
DEFB106B,0.11596638655462185,0.1415587391800796,0.19625264966827935,0.8700263105329666
TMEM132D,0.17189759624780146,0.14153035820620327,0.1963432706416033,0.8700263105329666
ZFAND4,0.1360562829783076,0.14150585556802817,0.19642153222202788,0.8700263105329666
TSPAN1,0.1521203830369357,0.14146822821968602,0.19654175788347475,0.8700263105329666
GBE1,0.09435215946843854,0.14146253622644453,0.19655994935930496,0.8700263105329666
MSR1,0.12321672855188587,0.14144588486476178,0.1966131736693957,0.8700263105329666
IGFL4,0.13679890560875513,0.14143556697403067,0.19664615891161158,0.8700263105329666
SRSF4,0.18434629665819816,0.14142490048425657,0.19668026277209585,0.8700263105329666
TTLL6,0.14258354504592535,0.14142240021429692,0.19668825747530463,0.8700263105329666
PGF,0.16589798710181747,0.14140028182060588,0.19675899201195063,0.8700263105329666
ZNF524,0.1418409224154778,0.14137061563067582,0.19685389308443207,0.8700263105329666
