gene,n,median_LFC,mean_LFC,q1_LFC,q3_LFC,pct_depleted,rank_most_dependent,percentile_most_dependent
ZNF572,85,0.0387492746948506,0.005059602997495043,-0.116351833903648,0.184056907503491,1.1764705882352942,12302,25.72308435480949
CAP2,85,0.0387652006779626,0.016379824607662227,-0.0915951888471242,0.157479732964011,0.0,12303,25.717046072097094
ONECUT3,85,0.038807533379135,0.05740968792542917,-0.0819770483357826,0.174923424484651,0.0,12304,25.7110077893847
FIGN,85,0.0388105738475915,0.016067983853182928,-0.143096415961785,0.16949789646555,2.3529411764705883,12305,25.704969506672303
ICE2,85,0.038837746840664,0.0060410915132053005,-0.112513527008427,0.148520267511867,1.1764705882352942,12306,25.69893122395991
TMED3,85,0.0389164035036305,0.05533995453140349,-0.101203808076784,0.185113603560979,0.0,12307,25.692892941247514
ZNF436,85,0.0389634670612158,0.047622799553544794,-0.106235601337734,0.202372887812231,0.0,12308,25.686854658535108
ZSCAN5B,85,0.0390003045943192,0.05147537474313446,-0.0405549127093342,0.135215808263289,0.0,12309,25.68081637582271
SNX25,85,0.0390545512121679,0.06077156675527499,-0.070019150453877,0.202559893958096,0.0,12310,25.67477809311032
LGMN,85,0.0391112322003966,0.052145335509603236,-0.0685743390269252,0.171203233000689,0.0,12311,25.668739810397923
TRIOBP,85,0.0391172492587642,0.05815863329368667,-0.0976432562199157,0.181309158345951,0.0,12312,25.662701527685527
CDHR2,85,0.0391207346432614,0.049646564664939795,-0.0818593153328047,0.144780992374802,0.0,12313,25.65666324497313
CCDC54,85,0.0391788819494184,0.05050579698781496,-0.0579170261159167,0.154784569141303,1.1764705882352942,12314,25.650624962260736
TRNP1,85,0.0391951578714182,-0.007358212354820768,-0.129640331686458,0.169048776035233,0.0,12315,25.644586679548333
PDZD2,85,0.0392226742510947,0.012355623867039343,-0.0789359824833888,0.128701803416923,0.0,12316,25.638548396835937
ZNF391,85,0.039264082558153,0.018224549482420468,-0.113639671525376,0.157627299166554,2.3529411764705883,12317,25.63251011412354
TFR2,85,0.039264725735555,0.0427982595984663,-0.102783548189754,0.172768835344556,0.0,12318,25.626471831411145
DEPDC1,85,0.0392717435329339,0.048005486869327575,-0.103810683055473,0.208436451894552,0.0,12319,25.620433548698752
MAFB,85,0.0392816888141772,0.053724163903694486,-0.0847270917524704,0.170526817190902,1.1764705882352942,12320,25.614395265986357
STPG3,85,0.0392825113082502,0.045209271287539904,-0.0839457641878032,0.146725946023331,0.0,12321,25.60835698327396
CCDC171,85,0.03928494983564,0.051112968996504644,-0.150956331409053,0.210193099115468,0.0,12322,25.602318700561554
CCKBR,85,0.0393037340073419,-0.014231712727158013,-0.131570598454744,0.151872560345579,0.0,12323,25.596280417849158
NUMB,85,0.0393618005340835,0.03581043032979555,-0.114252450647823,0.170218670703389,0.0,12324,25.590242135136766
OBSCN,85,0.0393702819530031,0.007605898133413437,-0.128546400211399,0.14291009385181,0.0,12325,25.58420385242437
OSGEPL1,85,0.0394088320280302,-0.0019282197540750128,-0.102205934382547,0.149727434893032,0.0,12326,25.578165569711974
ICAM3,85,0.0394220682402495,0.03579021539558414,-0.0602946792237419,0.176650827969896,0.0,12327,25.57212728699958
ALOX5,85,0.0394399645232359,0.06329388490821675,-0.0895497490667501,0.266394134741128,1.1764705882352942,12328,25.566089004287186
ZSCAN4,85,0.039477930946908,-0.004387873987979234,-0.182578830273156,0.218860775415013,1.1764705882352942,12329,25.56005072157479
CRAT,85,0.0395109332031087,0.024355927228041436,-0.0917238320704688,0.131319348486432,0.0,12330,25.554012438862383
NINJ2,85,0.0395679970573175,0.017794059413926866,-0.144064197223322,0.143444113696953,0.0,12331,25.547974156149987
FBLN7,85,0.0396069854892723,0.04197885214988051,-0.0528131434805125,0.176257254649872,0.0,12332,25.541935873437595
FN3K,85,0.0396225691382396,0.021822663969529626,-0.0989229738439402,0.14953415514959,0.0,12333,25.5358975907252
KIAA0825,85,0.0396364856165539,0.0030893545625087526,-0.0902322506867018,0.169073182491531,1.1764705882352942,12334,25.529859308012803
C20orf96,85,0.0396615671979364,0.0383099024852676,-0.0974495039693898,0.143860382482086,0.0,12335,25.523821025300407
LRRC61,85,0.0396946881739607,0.03949093329684296,-0.0981596188402037,0.173784035565291,0.0,12336,25.517782742588015
RLN3,85,0.0397255513703525,0.039833632201330245,-0.0684630132640276,0.177801346693916,1.1764705882352942,12337,25.511744459875608
KCNMB2,85,0.0397282198869385,0.060498923500544755,-0.0671222706479573,0.179696580074914,0.0,12338,25.505706177163212
TNFRSF12A,85,0.0397625382366577,0.03405887951083427,-0.0851286515920448,0.200718001241823,0.0,12339,25.499667894450816
RPS4Y1,85,0.0397822370553454,0.023084638585180794,-0.0989788137307251,0.161696102848005,0.0,12340,25.49362961173842
MARF1,85,0.0397842451342945,0.03930095118969993,-0.0962842353862074,0.184241621810562,0.0,12341,25.487591329026028
RAC2,85,0.0397969493554099,0.0440800724415224,-0.0728090536068982,0.147315093940105,0.0,12342,25.481553046313632
CRELD2,85,0.0398580341823074,0.033195161089331994,-0.0534235321966422,0.149777591958839,0.0,12343,25.475514763601236
HEMK1,85,0.03986929488522,0.030555228957259574,-0.11997762116362,0.191627404626354,1.1764705882352942,12344,25.46947648088883
CNTF,85,0.039869404376262,0.028669234355821846,-0.0792228572369984,0.163779715092315,0.0,12345,25.463438198176437
NMNAT2,85,0.039948759798703,0.00617612880381237,-0.100595705203704,0.125522006029907,0.0,12346,25.45739991546404
ACSBG1,85,0.0399575654910295,0.011986848442632956,-0.121111385775574,0.174344704731612,1.1764705882352942,12347,25.451361632751645
STK32C,85,0.0399598895647363,0.019945201545667448,-0.101886265703376,0.146838981562266,0.0,12348,25.44532335003925
APBB3,85,0.0399685301957931,0.03146753281485442,-0.106441558267856,0.166889231039639,0.0,12349,25.439285067326857
SNX11,85,0.0399788899035432,0.04395518903031905,-0.0668832820538878,0.156795706165451,0.0,12350,25.43324678461446
ZNF747,85,0.0399948169722434,0.04518338005809344,-0.0729582154838467,0.156630811011982,0.0,12351,25.427208501902054
TMED9,85,0.0400183085956606,0.010062188052041924,-0.113638556940273,0.182869200003313,1.1764705882352942,12352,25.42117021918966
ARHGEF16,85,0.0400386565358219,0.04304490359527956,-0.0566393719847782,0.125716886649681,0.0,12353,25.415131936477266
IMPA2,85,0.0400920459630709,0.07030937320157464,-0.051212877529686,0.179111734905859,0.0,12354,25.40909365376487
FMR1NB,85,0.0401390730373332,0.026981621781568495,-0.0998665500905898,0.144027422405759,1.1764705882352942,12355,25.403055371052474
PRDM4,85,0.0401494526896996,0.07335223729813983,-0.0531723980648677,0.194895768329822,0.0,12356,25.39701708834008
DNAJC7,85,0.0401743721886213,0.058422682761007344,-0.0466726047650309,0.175650846534625,0.0,12357,25.390978805627682
BCL7C,85,0.0401839467230148,0.04520313391659051,-0.0869992137061658,0.18003837461652,0.0,12358,25.38494052291528
ACOT11,85,0.0402038585109551,0.04066927741222031,-0.0598053975511743,0.133137727024436,0.0,12359,25.378902240202883
PPP1R18,85,0.0402619698368087,0.006653316639642378,-0.127518959290426,0.16237141569766,1.1764705882352942,12360,25.372863957490488
FBXO27,85,0.0402648068601998,0.05029560661405372,-0.086865266471269,0.154336299179983,0.0,12361,25.36682567477809
PCP4L1,85,0.0402652383359859,0.05944514408522649,-0.063167851959061,0.208808421284664,1.1764705882352942,12362,25.3607873920657
ARHGAP1,85,0.0402722217006808,0.017449746355082618,-0.0779826601914973,0.145610015094998,2.3529411764705883,12363,25.354749109353303
EID3,85,0.0402793184642461,0.022435015941031096,-0.115162911282433,0.163381385487879,0.0,12364,25.348710826640907
B3GAT3,85,0.0403113193367793,0.08577364433591818,-0.0404738806361331,0.209408072199586,0.0,12365,25.3426725439285
DPP4,85,0.0403344689136952,0.026821233230671048,-0.0879363524040081,0.19731671945437,1.1764705882352942,12366,25.336634261216105
TRIM55,85,0.040340116051666,-0.000834863333324918,-0.14480012034839,0.154660013056297,1.1764705882352942,12367,25.330595978503712
PNMA5,85,0.0403516032426224,0.002416937331608947,-0.0885150417624324,0.153781126932154,2.3529411764705883,12368,25.324557695791317
RPUSD1,85,0.040389528506123,0.04320917970196011,-0.0958330868775774,0.149845998924884,1.1764705882352942,12369,25.31851941307892
APOC2,85,0.040462247806353,0.024792453860755192,-0.0853525594460686,0.151957871565087,0.0,12370,25.31248113036653
CUL9,85,0.0404634578995779,0.058843982657037115,-0.0912867254469718,0.184990322698476,0.0,12371,25.306442847654132
EFNA1,85,0.0405014369251707,0.04720873992425635,-0.103403559017108,0.197509452373799,0.0,12372,25.300404564941726
UNC119B,85,0.0405332015743233,0.06759968873518901,-0.0745185688057636,0.212619831906969,0.0,12373,25.29436628222933
FMNL2,85,0.0405418715942059,0.015957619014934588,-0.119193314089656,0.145930532636083,1.1764705882352942,12374,25.288327999516934
SLC35D3,85,0.0405580528067783,0.05054706170812017,-0.0629401405408005,0.136938138582745,0.0,12375,25.28228971680454
EID2,85,0.0405733426573637,0.03519973564979494,-0.113083385495539,0.142980519719367,0.0,12376,25.276251434092146
BCKDHA,85,0.0405920548342774,-0.01915455210620052,-0.215893075374527,0.18975827542719,1.1764705882352942,12377,25.27021315137975
LYVE1,85,0.0406283115116938,0.04803422063131603,-0.0985001716083715,0.156032464595198,1.1764705882352942,12378,25.264174868667354
BTG2,85,0.0406810465368613,0.04557065655518684,-0.0549511824366671,0.164541762863989,1.1764705882352942,12379,25.25813658595495
SPRY1,85,0.0406862889660721,0.03167703091550795,-0.113042794101304,0.160246147049788,0.0,12380,25.252098303242555
THAP2,85,0.0407040141591278,0.049604192399794717,-0.159666863131618,0.193242193698891,0.0,12381,25.24606002053016
GPD1,85,0.0407142064421686,0.04786512339207763,-0.0294650238749487,0.183848648016746,0.0,12382,25.240021737817763
HARBI1,85,0.0407384608630305,0.021257346524233743,-0.087716944695382,0.18610243727072,1.1764705882352942,12383,25.233983455105367
MTTP,85,0.0407483412630765,0.011752790143115274,-0.149108275703616,0.198498511542451,0.0,12384,25.227945172392975
ADAM33,85,0.0407543612544874,0.05977301814503886,-0.104060888411455,0.201238229742159,0.0,12385,25.22190688968058
ACADS,85,0.04076951827139,0.04198444631590783,-0.0764931027809316,0.172178393734117,0.0,12386,25.215868606968183
RNASE4,85,0.040771687839175,0.06575865296754564,-0.0967083674468756,0.173280333418143,0.0,12387,25.209830324255776
CYP4F3,85,0.0407797453570797,0.05703249779579549,-0.0809172371934586,0.211310283843349,2.3529411764705883,12388,25.203792041543384
TP63,85,0.0408030620504238,0.03748419447315058,-0.0976606234130711,0.141374585398733,1.1764705882352942,12389,25.197753758830988
FYB1,85,0.0408259611258568,0.04589574324830982,-0.0886899458956198,0.173524873405365,0.0,12390,25.191715476118592
PRLR,85,0.0408489171793733,0.04967005411605632,-0.106337953424254,0.174004301496235,0.0,12391,25.185677193406196
APBA1,85,0.0408520053508519,0.04754270972264891,-0.111099917083519,0.215916074230585,0.0,12392,25.179638910693804
GIMAP1,85,0.0408534033232149,0.03564971564630503,-0.0663681001865965,0.176555731626373,0.0,12393,25.173600627981408
TGFBI,85,0.0408733997124732,0.03492050762945589,-0.0931637014486762,0.132229003154945,0.0,12394,25.167562345269
ICA1,85,0.0408741906383253,0.013938675281840819,-0.113719284407845,0.152107491904444,2.3529411764705883,12395,25.161524062556605
GPX2,85,0.040874454966663,0.034394890278165426,-0.0892584646038406,0.13006332177515,0.0,12396,25.155485779844213
MBD3L1,85,0.0409382232209458,-0.0010187141228413877,-0.132891599259566,0.159179525604712,1.1764705882352942,12397,25.149447497131817
RGS7BP,85,0.040959453882695,0.05776877096621523,-0.0468310692318507,0.20464463026303,0.0,12398,25.14340921441942
NKX2-8,85,0.0409613033879949,0.03240232588658235,-0.0912684379809231,0.140668173524948,0.0,12399,25.137370931707025
ANKRD10,85,0.0409702503851763,0.01124140668323886,-0.0894420047236543,0.175319765810081,0.0,12400,25.13133264899463
CFHR5,85,0.0410172342310817,-0.03150922607621454,-0.208306541440109,0.178611530970947,8.235294117647058,12401,25.125294366282226
PANX3,85,0.0410240061752243,0.005664649989258058,-0.156507543675092,0.181274572512842,1.1764705882352942,12402,25.11925608356983
MSANTD4,85,0.0410321039005122,0.042492463421947936,-0.101720363219488,0.217626702315297,0.0,12403,25.113217800857434
KIAA0408,85,0.0410469855984401,0.04383738465620679,-0.0992822444085388,0.217832212474209,1.1764705882352942,12404,25.10717951814504
MYL11,85,0.0410586863217739,0.03556637348821659,-0.0541006292592623,0.183854572300435,0.0,12405,25.101141235432646
TAS2R41,85,0.0410616562026833,0.0513704641620748,-0.0845170683206945,0.159198249779425,0.0,12406,25.09510295272025
FZD5,85,0.0411075013041167,0.042107525907655825,-0.0731826601440819,0.169356185400602,1.1764705882352942,12407,25.089064670007854
NLRP10,85,0.0411241138678253,0.06351640924603714,-0.0571658328862688,0.154682447683748,0.0,12408,25.083026387295448
PPY,85,0.0411945460805029,0.059634514860835895,-0.0732901956599065,0.129208756677677,0.0,12409,25.07698810458305
EPAS1,85,0.0412297976735218,0.0368656008033541,-0.0957883416800055,0.190502236956778,0.0,12410,25.07094982187066
ZNF211,85,0.0412344937690335,0.03912283524755663,-0.0943650462952412,0.205932051979627,0.0,12411,25.064911539158263
TFDP2,85,0.0412940691013242,0.029818033942059438,-0.117976117015709,0.209054719869462,1.1764705882352942,12412,25.058873256445867
KRT82,85,0.041299444489025,0.018065761489111515,-0.106979080181423,0.136684497263146,1.1764705882352942,12413,25.052834973733475
H1-0,85,0.0413049405135319,0.0366109306101571,-0.042898943232004,0.17076622940255,0.0,12414,25.04679669102108
SELENOS,85,0.0413068383584227,0.05328301802617627,-0.0736705371155191,0.19960496950659,0.0,12415,25.040758408308673
NIM1K,85,0.0413202201659443,0.0325062231753621,-0.076568893979361,0.192856679727682,1.1764705882352942,12416,25.034720125596277
TCEAL2,85,0.0413643083889056,0.0171503247803741,-0.0960234719943341,0.124689717345566,0.0,12417,25.02868184288388
TIAM1,85,0.0413669535627336,0.05556052507361723,-0.0950581690487677,0.193793610367755,0.0,12418,25.02264356017149
CERS4,85,0.0414438251410352,0.04619090727322222,-0.0885700063325915,0.181290854239785,0.0,12419,25.016605277459092
P2RY8,85,0.0414785241581825,0.04635495720479991,-0.0309691957132716,0.172732152645634,0.0,12420,25.010566994746696
ITSN1,85,0.0415024349843264,0.02578617389642977,-0.0713469675804983,0.147634463818389,0.0,12421,25.0045287120343
MEIS1,85,0.041542315595089,0.06771170537951637,-0.0523891419647719,0.168350930719891,1.1764705882352942,12422,24.998490429321897
AMIGO1,85,0.0415802197702518,0.029832162391940982,-0.121964313664425,0.16456417800474,0.0,12423,24.9924521466095
UCMA,85,0.041583641747424,0.04906260662072384,-0.0615630607107564,0.224599233639208,0.0,12424,24.986413863897106
BAAT,85,0.041617653201998,0.05052430577026221,-0.0962341130010951,0.154780679412365,0.0,12425,24.98037558118471
C9orf152,85,0.0416299211172648,0.03777645486701304,-0.119017101304354,0.144385390043918,0.0,12426,24.974337298472314
CREB3L3,85,0.0416332694935528,0.012896885347996863,-0.0487694311399584,0.114439357621257,1.1764705882352942,12427,24.96829901575992
LRFN5,85,0.0416455752880055,0.0590886982775404,-0.0953891799242439,0.20367163558951,0.0,12428,24.962260733047525
PITPNM3,85,0.0416770453260005,0.00728620022198219,-0.146901707564343,0.140679030859693,0.0,12429,24.95622245033512
CSRP1,85,0.0416869412465161,0.03667274363364361,-0.0568024766534694,0.178544949146409,1.1764705882352942,12430,24.950184167622723
FXYD7,85,0.041688583595119,-0.0002774224061349713,-0.134033972709249,0.147720253806855,0.0,12431,24.94414588491033
SLC7A13,85,0.0417464379122,0.057780675704636804,-0.0503239627624768,0.178831371638356,0.0,12432,24.938107602197935
OTOF,85,0.0417469318845414,0.006299927430811665,-0.151837709384928,0.149662768918785,1.1764705882352942,12433,24.93206931948554
SPACA7,85,0.041760421136217,0.02894711215996404,-0.124113835121586,0.202447048024824,0.0,12434,24.926031036773143
FUT2,85,0.0417605960184561,0.012857202238648231,-0.158035817962627,0.151421615395633,1.1764705882352942,12435,24.91999275406075
TMEM74B,85,0.0417641771922417,0.07342828269002362,-0.0519652816405798,0.217451432261121,0.0,12436,24.913954471348355
TMEM115,85,0.041764389753532,0.056245352515376525,-0.0400002429442327,0.160283855988341,0.0,12437,24.907916188635948
PSEN1,85,0.0418370318725024,0.011923356475680357,-0.119147891335745,0.134376405248875,1.1764705882352942,12438,24.901877905923552
GRN,85,0.0418413200930065,0.05027092058944208,-0.0840658985726287,0.218130597686561,0.0,12439,24.89583962321116
ZNF529,85,0.0418476616534506,0.031761391418622484,-0.153019618263695,0.23911194502659,5.88235294117647,12440,24.889801340498764
LGR5,85,0.0419243804306759,0.028399259113033322,-0.128200138056397,0.197287223895786,0.0,12441,24.883763057786368
NLRP1,85,0.0419299766805572,0.04069233353576879,-0.12563234501788,0.171076304093095,0.0,12442,24.877724775073972
PIWIL2,85,0.0419917276591595,0.04666472821441187,-0.0922975788083009,0.18073290275139,0.0,12443,24.871686492361576
URAD,85,0.0420008338688169,0.04016316301664819,-0.0581933167483949,0.171473350222341,0.0,12444,24.865648209649173
CNTFR,85,0.0420963066693787,0.05482677708461942,-0.0453129831222246,0.150616467033073,0.0,12445,24.859609926936777
TMEM177,85,0.042174498401721,0.01785493096218444,-0.163784948230123,0.133862015730573,1.1764705882352942,12446,24.85357164422438
